episode,reward,gini,fairness_var,loss
151,72.81837,0.04548075806564622,0.005290364380925894,0.24831985890865327
152,71.871826,0.015343705453292111,0.0006992475246079266,0.21651408344507217
153,80.01352,0.03380375594108842,0.0036494848318398,0.2791212776303291
154,66.936745,0.005969825873656465,0.00011306562373647466,0.2113637098670006
155,75.935295,0.02390794770396365,0.00180140626616776,0.24036555647850036
156,69.13899,0.01238122355692095,0.0004679445701185614,0.21973569378256796
157,87.06033,0.008583472263454572,0.00022392216487787664,0.26804489761590955
158,75.04443,0.015465358262984896,0.000795812695287168,0.2310625997185707
159,73.67976,0.010136809556800408,0.0003502323233988136,0.2431352500617504
160,74.00404,0.014824291114962751,0.0006803690339438617,0.28724736779928206
161,62.270245,0.027697475437656882,0.003057710127905011,0.24876346200704574
162,64.559265,0.02118250223150464,0.001422269269824028,0.22227154165506363
163,81.62828,0.011113845971345793,0.00037491481634788215,0.21590984001755714
164,75.19449,0.009582034867730016,0.00031188028515316546,0.24224985301494598
165,71.840614,0.005636641888605132,9.782044071471319e-05,0.21794598191976547
166,79.1062,0.01361736068979491,0.0005979901179671288,0.22258877366781235
167,82.334076,0.023491897836801057,0.0017142705619335175,0.24935546398162842
168,72.60459,0.015044135450044571,0.0006673114839941263,0.24225718080997466
169,76.02587,0.011809477078007058,0.000425213947892189,0.22388488680124283
170,87.889336,0.007878606178920222,0.0003289608866907656,0.27851203829050064
171,78.70086,0.017174233321606946,0.0009494615951552987,0.2717894487082958
172,81.26353,0.0041999482831731605,5.381105438573286e-05,0.25879835844039917
173,77.90394,0.005651985753520439,9.56652729655616e-05,0.23787157610058784
174,71.740166,0.01198692919538935,0.0005029018502682447,0.24757444649934768
175,81.49744,0.03337716871442331,0.003368884790688753,0.21059826284646987
176,78.13476,0.012374462210118509,0.0006312457844614983,0.2130507753789425
177,77.87785,0.011400256287630528,0.00041023464291356504,0.2396736240386963
178,72.0155,0.022862331623996868,0.002199148293584585,0.22019817501306535
179,73.96109,0.009062444182933005,0.00026896654162555933,0.21895478099584578
180,75.49349,0.00990813277430691,0.00037728974712081254,0.2513901486992836
181,81.37296,0.011276770757192134,0.0006285372073762119,0.2587662649154663
182,62.112167,0.012429870567968404,0.00045361154479905963,0.24433108806610107
183,49.820965,0.025315282389826832,0.0016654047649353743,0.2141176238656044
184,58.078167,0.03088638756562001,0.0027718469500541687,0.21977330684661867
185,82.83063,0.00513162560990299,8.347670518560335e-05,0.27457682833075525
186,71.7648,0.0072680081497267235,0.00019602310203481466,0.2566351129114628
187,80.83977,0.009498896461185513,0.00032643857412040234,0.2999985565245151
188,50.46428,0.014269208392330812,0.0008186483755707741,0.19831766426563263
189,75.69118,0.012481061234459023,0.00047276559052988887,0.23206939697265624
190,87.7836,0.012234734119629609,0.0005140439025126398,0.21831936925649642
191,73.39419,0.02722849704152508,0.002133129397407174,0.22781888507306575
192,74.43007,0.01027586404515013,0.0003528175293467939,0.21064284905791283
193,94.75126,0.01692668523992613,0.0008222431060858071,0.25932798892259595
194,76.07542,0.01247426670307461,0.0005331772263161838,0.29082241505384443
195,71.31679,0.015111230960901834,0.0006919666775502264,0.23288739413022996
196,83.51061,0.0052768349788221425,0.00011166019976371899,0.24363426581025124
197,73.68565,0.015846938626943974,0.0007494497112929821,0.22993253618478776
198,66.8845,0.023409766313703395,0.001556196017190814,0.2297433878481388
199,66.843285,0.007498851432070408,0.0002444417041260749,0.23467614457011224
200,74.44702,0.01257156288618444,0.0004937229095958173,0.26305527448654176
201,65.9512,0.0036526221365225098,4.228299803799018e-05,0.21866286501288415
202,65.148476,0.01570083824604729,0.0008538584224879742,0.21435740813612938
203,61.17451,0.012702074700555066,0.0006046294001862407,0.20033039808273315
204,76.32445,0.01175715698363744,0.0005635146517306566,0.20674892336130143
205,77.683716,0.01956878053447264,0.0011915297945961356,0.22669532924890518
206,73.24212,0.02849687617185559,0.002319102641195059,0.2481444701552391
207,77.581276,0.011434956686003472,0.00040910308598540723,0.2304707607626915
208,74.144325,0.017016375485592317,0.0008533343789167702,0.3045020768046379
209,77.35552,0.010330798844814915,0.000456047710031271,0.25043594688177107
210,69.35904,0.01340039432496165,0.0005444986163638532,0.20328112110495566
211,78.72854,0.019292719476902365,0.0011213717516511679,0.23159121468663216
212,77.61056,0.03185502804755691,0.003141648368909955,0.23610279083251953
213,76.14692,0.008595772170438387,0.00022840725432615727,0.22627877235412597
214,60.368984,0.011006119583471197,0.00035516233765520155,0.20442019321024418
215,78.79662,0.01040089003803324,0.00032084406120702624,0.2405080258846283
216,83.13208,0.015936625539332505,0.0007653641514480114,0.2503964963555336
217,76.643036,0.011946366288948518,0.00042071897769346833,0.20904419273138047
218,72.86829,0.006473730363583563,0.0001351730024907738,0.2451025128364563
219,75.75375,0.01727892212282578,0.0008904553251340985,0.19920541629195213
220,92.77123,0.01655053744180668,0.00104820157866925,0.23455540478229522
221,73.05706,0.01726081208613839,0.0011210788507014513,0.24688511922955514
222,78.19519,0.009983884943643995,0.0004431366396602243,0.22292282223701476
223,80.474815,0.0157346098769795,0.0010539989452809095,0.24306049406528474
224,60.646923,0.00715067999527097,0.00019570304721128196,0.20249837562441825
225,81.06492,0.0036572420986209497,4.549958248389885e-05,0.21470217213034629
226,90.768,0.007386049322848143,0.00019049050752073526,0.2501164256036282
227,67.12943,0.00869303605620897,0.0003266034764237702,0.23245091915130614
228,75.23001,0.017432156214618688,0.000916602904908359,0.23684411734342575
229,78.36852,0.01741791839405571,0.0009754783241078258,0.2071024389564991
230,87.00968,0.001992929071090277,1.2616762433026452e-05,0.24417489320039748
231,80.7419,0.009421084333404828,0.00027426687302067876,0.19925739631056785
232,83.37816,0.008812834922457435,0.00023406781838275492,0.21071946039795875
233,82.740425,0.01961963933637123,0.0011222059838473797,0.2365107625722885
234,89.293755,0.00796340881699198,0.00020222298917360604,0.21643070742487908
235,84.95685,0.008528307709974259,0.00021219509653747082,0.21630451574921608
236,76.89879,0.006166312448129707,0.00011403167445678264,0.23309696435928345
237,74.47234,0.014800496662355389,0.0008311383426189423,0.2486603593826294
238,71.18108,0.02100507201030255,0.001316445297561586,0.22649156019091607
239,85.646164,0.007907903695258733,0.00020181220315862447,0.2208802407979965
240,77.88392,0.013836854884538008,0.000700842123478651,0.25220638781785965
241,74.10651,0.0066417790605113325,0.0001353224943159148,0.20858395591378212
242,72.30897,0.010553423487041025,0.00036910941707901657,0.23182132780551912
243,75.79699,0.015276912969578449,0.0008434351766481996,0.214450101852417
244,90.4102,0.009355979664317005,0.00034713782952167094,0.25189772486686707
245,80.90663,0.0102790450434318,0.0003937945584766567,0.21005770578980446
246,91.11669,0.008366974494438795,0.00022654359054286033,0.22494975090026856
247,67.87751,0.013198874440416786,0.0005230720271356404,0.2200368343293667
248,69.98759,0.02641336572434949,0.0022237307857722044,0.24144820034503936
249,78.053665,0.010476679882804651,0.0003972458653151989,0.20605428919196128
250,82.36049,0.016732447301430753,0.0009306002175435424,0.25694853127002715
251,79.81837,0.025444606551298543,0.001959481043741107,0.24049910560250282
252,78.94902,0.05487319443716254,0.009059538133442402,0.26465829759836196
253,69.603745,0.00581568637633012,0.00010250908235320821,0.22116689443588256
254,72.61658,0.008333913413268279,0.00023553567007184029,0.252011191546917
255,85.85075,0.005504177366259189,0.00010387820657342672,0.21309641137719154
256,79.62751,0.004328073958446144,6.106659566285089e-05,0.2328243587911129
257,72.71631,0.016817424849252305,0.0008772880537435412,0.23578361570835113
258,63.49572,0.03191929067151511,0.004065403714776039,0.19790176793932915
259,71.75315,0.027875117587565557,0.0021590031683444977,0.24056778371334075
260,79.69863,0.012871560571336094,0.0006876038387417793,0.23812259048223494
261,83.82617,0.03698075382202615,0.005502617917954922,0.21746312469244003
262,92.50522,0.006633135873409524,0.0001346639619441703,0.20354218758642673
263,94.18701,0.0035022724309070608,3.790739719988778e-05,0.20390887320041656
264,80.796745,0.007040952960018165,0.00018204451771453023,0.21403032183647155
265,74.42593,0.021148075506282504,0.0014328985707834363,0.2155485498905182
266,78.30944,0.012131528009300174,0.00043365018791519105,0.23016469717025756
267,86.70506,0.01000766178219048,0.0003498513833619654,0.21321762934327126
268,74.76119,0.009879956872063111,0.0003155730082653463,0.24609254509210587
269,78.15991,0.007503506229235457,0.00017675242270343006,0.2219381731748581
270,84.22974,0.01902932064167806,0.0011230645468458533,0.2204567138850689
271,82.43584,0.010213585068030495,0.0003346855810377747,0.21829987660050393
272,81.18653,0.019491679619346503,0.001156812533736229,0.21508717015385628
273,75.07599,0.018768170407446494,0.0011267873924225569,0.1867392733693123
274,85.33753,0.004520353358139051,6.702156679239124e-05,0.225215874761343
275,75.47477,0.007433923706433809,0.0001943225070135668,0.23735400199890136
276,84.14545,0.010556025888982967,0.00034298148239031434,0.22913892835378646
277,73.90964,0.02533438528048748,0.0019223529379814863,0.230721445530653
278,87.03291,0.020624311586864952,0.0013559518847614527,0.22651029631495476
279,77.17734,0.0121472601744117,0.0005043073906563222,0.24753347352147104
280,78.19387,0.010057303363362857,0.0003179080376867205,0.2367445082962513
281,77.710205,0.018298305688015715,0.0011443565599620342,0.22190692394971848
282,74.66903,0.021651375744436763,0.0013561717933043838,0.26595143526792525
283,76.286,0.011118394808615761,0.00040659253136254847,0.24068634927272797
284,70.32397,0.019598167809072198,0.0011695033172145486,0.21296896249055863
285,74.56914,0.005234783065767967,8.449442975688726e-05,0.22501521527767182
286,79.88219,0.011661815819965282,0.0005990159697830677,0.21883521124720573
287,88.29894,0.017740251562131215,0.0010136875789612532,0.21337637603282927
288,90.20448,0.014000479377831887,0.0005888498853892088,0.22547438859939575
289,77.01349,0.012661612560167956,0.000581621250603348,0.22826258666813373
290,68.73698,0.016687785691623436,0.0008877901127561927,0.2218356239795685
291,70.64007,0.007469248427061537,0.00017077925440389663,0.2119493906199932
292,73.73114,0.017395381522409492,0.0009021857986226678,0.2438963033258915
293,66.78479,0.027278885360957128,0.0021040195133537054,0.24757327884435654
294,67.00581,0.01229350906095239,0.0005203594919294119,0.19146422266960145
295,78.62229,0.028815012148329933,0.0024741659872233868,0.22321144238114357
296,69.55748,0.013992114661689037,0.0005787581321783364,0.22629782862961292
297,73.25667,0.015264977309814576,0.000684638973325491,0.20267730236053466
298,81.78131,0.022533567895213658,0.0019839031156152487,0.2552739077806473
299,84.67015,0.013644719825294471,0.0005679579917341471,0.24706968575716018
300,71.04062,0.019554733358581933,0.0012009156635031104,0.23282025292515754
301,80.86433,0.013069722682179874,0.0005005955463275313,0.21318447545170785
302,74.71025,0.0108863709980902,0.00038638681871816516,0.23559721261262895
303,91.01356,0.006365136450365405,0.00012535836140159518,0.23637309044599533
304,70.53463,0.010310125679907634,0.0003419578424654901,0.22340078487992288
305,76.582,0.015666063433527277,0.0008263522759079933,0.20651881232857705
306,75.73285,0.007140664697434795,0.00017790285346563905,0.23247944355010985
307,70.757286,0.00972699493760465,0.000311151408823207,0.21511071786284447
308,89.19601,0.0049854714917068055,9.308371954830363e-05,0.24163399398326874
309,76.100914,0.01454655527855242,0.0006411727517843246,0.2269357304275036
310,77.929436,0.013740447409464007,0.0006899683503434062,0.22545686170458792
311,82.51297,0.006826715928459404,0.00017207235214300454,0.20113737732172013
312,74.63795,0.005408689910887388,8.447762957075611e-05,0.20527056008577346
313,82.61304,0.0036089024549810222,4.61451563751325e-05,0.20915657594799997
314,70.22094,0.027407147135915633,0.002712739398702979,0.21629346579313277
315,84.15495,0.008923114732381832,0.00026969442842528224,0.2239224648475647
316,71.67717,0.01632124595416573,0.0008135737152770162,0.21175264328718185
317,78.669106,0.010446185958956189,0.00032435348839499056,0.19566598549485206
318,87.04315,0.00650448849636498,0.0001425007649231702,0.19473923966288567
319,90.397545,0.011269319160511104,0.00037031632382422686,0.19552859231829645
320,73.552216,0.006708599792407233,0.00014237314462661743,0.2034648033976555
321,85.66409,0.01844103435419564,0.0010845654178410769,0.20664635837078094
322,73.85878,0.004372199722437298,5.891641922062263e-05,0.22726989507675172
323,79.503716,0.009963068270925302,0.00030256976606324315,0.22102136954665183
324,74.07362,0.017716932866244317,0.0010430864058434963,0.23349525183439254
325,77.13996,0.004152556908392002,5.355379107641056e-05,0.2099088716506958
326,80.14778,0.021083255178745652,0.0014723420608788729,0.21074145287275314
327,74.9724,0.01505309570670299,0.0007569164736196399,0.24635595142841338
328,72.51305,0.026117223508421716,0.0019270222401246428,0.2778047044575214
329,82.402985,0.01219200944404486,0.00046492842375300825,0.22865990236401557
330,86.73702,0.01664889286945259,0.0009087937069125473,0.21706613928079604
331,79.1355,0.008010317245127352,0.00018677972548175603,0.20615159794688226
332,78.98153,0.004695949099664087,7.251213537529111e-05,0.21706155985593795
333,64.6252,0.029256422381038094,0.002571500837802887,0.2427377413213253
334,85.22094,0.011039458998722385,0.0003795631055254489,0.23761703908443452
335,67.14478,0.019721070076341718,0.0011242290493100882,0.21631803512573242
336,86.4794,0.00957089859317306,0.00027885130839422345,0.20645608723163605
337,97.7076,0.006430109066014378,0.00012853257067035884,0.21328196108341216
338,78.310394,0.006811504850606331,0.00016120112559292465,0.2190338397026062
339,86.384674,0.0042810022499255584,6.78014475852251e-05,0.2239910615980625
340,84.4657,0.007293958445761861,0.00024077610578387976,0.22651105001568794
341,90.2453,0.0054132485199542835,9.561565093463287e-05,0.21933349579572678
342,81.67058,0.014178047115003256,0.0006326943985186517,0.21325508251786232
343,84.377014,0.007998314081623548,0.00021532620303332806,0.1821924689412117
344,89.377174,0.009308836303866919,0.0002746098325587809,0.2012668038904667
345,89.561356,0.009649105061372731,0.00031449433299712837,0.20812170773744584
346,86.17387,0.010772754642407234,0.0004184777499176562,0.2364406669139862
347,89.65009,0.014939020859322083,0.0007788332877680659,0.21198220819234848
348,83.0754,0.010736399352842207,0.00036240043118596077,0.22893517345190048
349,81.156425,0.0033729178819241756,3.7468591472133994e-05,0.212344211935997
350,87.91127,0.0053635363220827514,8.750158303882927e-05,0.21128931850194932
351,68.660545,0.010062348582303704,0.00030341692036017776,0.24445781379938125
352,75.16291,0.015466518297030829,0.0010387974325567484,0.19379920095205308
353,79.66009,0.004350726977146335,7.542980893049389e-05,0.2331457480788231
354,72.66929,0.006665896613492928,0.00013289236812852323,0.2090139763057232
355,70.00467,0.01767493865431513,0.0008945086156018078,0.20404214426875114
356,84.59128,0.018863250786528507,0.0012482558377087116,0.2243120005726814
357,62.189423,0.006148030744029809,0.00011488617019494995,0.22123949408531188
358,69.344406,0.015118487722890261,0.000700666569173336,0.30324447840452196
359,65.189766,0.011898872921515924,0.0004434406873770058,0.2249732193350792
360,96.894196,0.014432077908404617,0.00066003279061988,0.23675662621855736
361,70.18503,0.006441678995003475,0.00012019921268802136,0.21777200311422348
362,81.73684,0.00973637425167806,0.00030926644103601575,0.20708317160606385
363,85.25536,0.008167188567042238,0.0002102350554196164,0.2135745842754841
364,95.346344,0.010534878184368601,0.0003535419818945229,0.20587549567222596
365,77.045616,0.007036992846059409,0.00016624575073365122,0.22238970175385475
366,87.546524,0.016765928023756205,0.0010572867467999458,0.22604712575674057
367,86.45074,0.006035935586493624,0.00011280372564215213,0.20590054661035537
368,81.24606,0.00613234294226217,0.0001241926511283964,0.21122338607907296
369,76.29827,0.014248782488256673,0.0005995788960717618,0.19115470185875894
370,90.21544,0.006371349979578778,0.00013768461940344423,0.19740163430571556
371,79.20317,0.007487603835770518,0.00019971681467723101,0.22229554370045662
372,97.67391,0.010613870838777073,0.0004174454079475254,0.2234235365688801
373,84.65411,0.010273536450947418,0.0003303887788206339,0.20298336207866668
374,79.29451,0.008757538906272622,0.00022954444284550846,0.20820214837789536
375,85.55785,0.0032945818816221273,3.993052814621478e-05,0.23176141142845152
376,72.80044,0.00491950337921554,7.662976713618264e-05,0.19540775060653687
377,87.89987,0.007860404518231556,0.00020527672313619405,0.22164450645446776
378,84.22249,0.0070631672714729365,0.00015643113874830306,0.18758606135845185
379,92.16205,0.0027278668049608434,2.3959290047059767e-05,0.2281670594215393
380,88.34284,0.0025787937632784086,2.2800017177360132e-05,0.24596201688051222
381,88.13317,0.002892410982431093,2.6881398298428394e-05,0.21472597047686576
382,74.00415,0.017715600661796227,0.0009761230903677642,0.21008288532495498
383,91.65088,0.006931877754545512,0.00018402132263872772,0.18886884286999703
384,80.68476,0.014579988528987453,0.0006389968330040574,0.1925632804632187
385,84.62374,0.01680301322604061,0.0008689075475558639,0.21746114552021026
386,79.74733,0.015526209511572464,0.0007565779960714281,0.21114360362291337
387,92.5087,0.023556704764658765,0.0024288229178637266,0.22550762787461281
388,71.6398,0.00959248281498093,0.00045193350524641573,0.2194632050395012
389,79.91284,0.006044564579569256,0.00012361453264020383,0.23743438959121704
390,79.497536,0.011202240434353694,0.0005072319763712585,0.22743279099464417
391,71.52127,0.015250191661829726,0.0006545950891450047,0.21210224226117133
392,89.66535,0.0053591973169919704,0.00011323295620968565,0.20744871884584426
393,95.25915,0.006616056319048047,0.00015082019672263414,0.2097391751408577
394,90.414635,0.005973334737778835,0.00011301129416096956,0.197647887468338
395,88.524826,0.003974997060128382,5.176413833396509e-05,0.1955596400797367
396,78.439064,0.009698997025310296,0.00029627414187416434,0.23582553669810294
397,90.73619,0.006705942307015267,0.00018956107669509947,0.188742084056139
398,73.65237,0.009939930490439064,0.0002962566213682294,0.22981243282556535
